"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"TAM_CLEC_LAM","TAM_other","HLA-DQA2","CD4",0.00300380056314686,0,"HLA-DQA2_CD4","HLA-DQA2 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DQA2","CD4",0.00352864139157847,0,"HLA-DQA2_CD4","HLA-DQA2 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DOA","CD4",0.00157901641717123,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DOA","CD4",0.00211358957692885,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DOA","CD4",0.00177494675528397,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DQB1","CD4",0.00222951951728839,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DQB1","CD4",0.0221597712560453,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DQB1","CD4",0.0210219098674523,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DQB1","CD4",0.00972481337521491,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DQB1","CD4",0.00298366120729474,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DQB1","CD4",0.0294563577996691,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DQB1","CD4",0.0279545417640921,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DQB1","CD4",0.012981275738284,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DQB1","CD4",0.00250596415054102,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DQB1","CD4",0.0248458893721541,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DQB1","CD4",0.0235734261088241,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DQB1","CD4",0.0109204496298855,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Osteoclast","HLA-DRA","CD4",0.00357675390989169,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"MSC","Osteoclast","HLA-DRA","CD4",0.00254763400597214,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DRA","CD4",0.00347646123473584,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","Osteoclast","HLA-DRA","CD4",0.00401176820384141,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DRA","CD4",0.0338851707958504,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DRA","CD4",0.0332481272623248,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DRA","CD4",0.0242497253252129,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","TAM_CLEC_LAM","HLA-DRA","CD4",0.00478441653023425,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"MSC","TAM_CLEC_LAM","HLA-DRA","CD4",0.0034090112395237,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DRA","CD4",0.00465041887043464,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_CLEC_LAM","HLA-DRA","CD4",0.00536551904240985,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DRA","CD4",0.0448654561622676,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DRA","CD4",0.0440313907149905,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DRA","CD4",0.032211805377814,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","TAM_other","HLA-DRA","CD4",0.0040195731081463,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"MSC","TAM_other","HLA-DRA","CD4",0.00286340938676728,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DRA","CD4",0.00390691240646296,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_other","HLA-DRA","CD4",0.00450820057807771,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DRA","CD4",0.0379374518998723,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DRA","CD4",0.0372271607584458,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DRA","CD4",0.0271821369826989,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Osteoclast","HLA-DRB1","CD4",0.00368790678489634,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"MSC","Osteoclast","HLA-DRB1","CD4",0.00275450335597961,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DRB1","CD4",0.00939736609475653,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","Osteoclast","HLA-DRB1","CD4",0.00404067016866821,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DRB1","CD4",0.0302453162309259,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DRB1","CD4",0.0282349527927969,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DRB1","CD4",0.0188791144781205,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","Osteoclast","HLA-DRB1","CD4",0.00102831765074051,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","TAM_CLEC_LAM","HLA-DRB1","CD4",0.00493291349662346,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"MSC","TAM_CLEC_LAM","HLA-DRB1","CD4",0.00368556647459535,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DRB1","CD4",0.0125455682018297,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_CLEC_LAM","HLA-DRB1","CD4",0.00540412091099883,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DRB1","CD4",0.0400950783931177,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DRB1","CD4",0.0374553019647457,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DRB1","CD4",0.0251232272620615,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","TAM_CLEC_LAM","HLA-DRB1","CD4",0.00137670981354445,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","TAM_other","HLA-DRB1","CD4",0.00414443000208505,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"MSC","TAM_other","HLA-DRB1","CD4",0.00309584029610764,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DRB1","CD4",0.0105531727299676,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_other","HLA-DRB1","CD4",0.0045406626837292,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DRB1","CD4",0.0338775757375347,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DRB1","CD4",0.0316336566906154,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DRB1","CD4",0.0211761765340827,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","TAM_other","HLA-DRB1","CD4",0.00115599431719579,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DRB5","CD4",0.00120526845266362,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DRB5","CD4",0.0154282019648263,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DRB5","CD4",0.0186813981617414,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DRB5","CD4",0.00986807024545437,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DRB5","CD4",0.00161351439681592,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DRB5","CD4",0.0205548656056553,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DRB5","CD4",0.0248617749617659,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DRB5","CD4",0.0131718656965079,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DRB5","CD4",0.00135488566127695,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DRB5","CD4",0.0173127933196844,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DRB5","CD4",0.0209549174560051,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DRB5","CD4",0.0110811224085979,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","Pericyte","JAG1","NOTCH3",0.0174868636929343,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Pericyte","Endothelial","JAG1","NOTCH4",0.00625698445989717,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"MSC","TAM_CLEC_LAM","THY1","ITGAX_ITGB2",0.00549062192276746,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Pericyte","TAM_CLEC_LAM","THY1","ITGAX_ITGB2",0.0224594946480984,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"MSC","MSC","GJA1","GJA1",0.00288035849715854,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Pericyte","MSC","GJC1","GJA1",0.00191118224307929,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Pericyte","Pericyte","GJC1","GJC1",0.00126769753784357,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","TAM_other","APP","SORL1",0.0114004548108086,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"MSC","TAM_other","APP","SORL1",0.00264767008270256,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Osteoclast","TAM_other","APP","SORL1",0.00366099280345082,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Pericyte","TAM_other","APP","SORL1",0.00298319669844051,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Endothelial","TAM_CLEC_LAM","APP","TREM2_TYROBP",0.110945766566857,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"MSC","TAM_CLEC_LAM","APP","TREM2_TYROBP",0.0279251602358792,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"Osteoclast","TAM_CLEC_LAM","APP","TREM2_TYROBP",0.038241801981979,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"Pericyte","TAM_CLEC_LAM","APP","TREM2_TYROBP",0.0313632502760489,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"Endothelial","TAM_other","APP","TREM2_TYROBP",0.0517309953592278,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"MSC","TAM_other","APP","TREM2_TYROBP",0.0124025991665298,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"Osteoclast","TAM_other","APP","TREM2_TYROBP",0.0170853955581009,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"Pericyte","TAM_other","APP","TREM2_TYROBP",0.0139570220576769,0,"APP_TREM2_TYROBP","APP - (TREM2+TYROBP)","APP","Cell-Cell Contact","PMID:27477013"
"Osteoclast","TAM_CLEC_LAM","APOE","TREM2_TYROBP",0.0232152426864701,0,"APOE_TREM2_TYROBP","APOE - TREM2","ApoE","Cell-Cell Contact","uniprot;PMID:27477015"
"TAM_CLEC_LAM","TAM_CLEC_LAM","APOE","TREM2_TYROBP",0.174128710655938,0,"APOE_TREM2_TYROBP","APOE - TREM2","ApoE","Cell-Cell Contact","uniprot;PMID:27477015"
"Osteoclast","TAM_other","APOE","TREM2_TYROBP",0.0102830549986337,0,"APOE_TREM2_TYROBP","APOE - TREM2","ApoE","Cell-Cell Contact","uniprot;PMID:27477015"
"TAM_CLEC_LAM","TAM_other","APOE","TREM2_TYROBP",0.0843925539684357,0,"APOE_TREM2_TYROBP","APOE - TREM2","ApoE","Cell-Cell Contact","uniprot;PMID:27477015"
"TAM_CLEC_LAM","Osteoclast","LAIR1","LILRB4",0.00327957987359157,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_other","Osteoclast","LAIR1","LILRB4",0.00276260352503351,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_CLEC_LAM","TAM_CLEC_LAM","LAIR1","LILRB4",0.00429944615117715,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_other","TAM_CLEC_LAM","LAIR1","LILRB4",0.00362228751065615,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_CLEC_LAM","TAM_other","LAIR1","LILRB4",0.00356864463916567,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_other","TAM_other","LAIR1","LILRB4",0.00300623902123642,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_CLEC_LAM","TIM","LAIR1","LILRB4",0.00274366665822003,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
"TAM_other","TIM","LAIR1","LILRB4",0.00231097308238812,0,"LAIR1_LILRB4","LAIR1 - LILRB4","LAIR1","Cell-Cell Contact","PMID:19283782"
